	Espece	File	Name	Category	URL
306	chien	306	Laïka de Sibérie Occidentale	Groupe 5	https://i.imgur.com/FpcgBQw.jpg
307	chien	305	Laïka de Sibérie Orientale	Groupe 5	https://i.imgur.com/JYcwMe8.jpg
308	chien	365	Laïka de Yakoutie	Groupe 5	https://i.imgur.com/sbalV3t.jpg
309	chien	304	Laïka Russo-Européen	Groupe 5	https://i.imgur.com/Sir47oi.jpg
310	chien	70	Lakeland Terrier	Groupe 3	https://i.imgur.com/kaH81Fg.jpg
311	chien	360	Lancashire Heeler	Groupe 1	https://i.imgur.com/66sGRDF.jpg
312	chien	226	Landseer	Groupe 2	https://i.imgur.com/n0PiKZU.jpg
313	chien	145	Leonberg	Groupe 2	https://i.imgur.com/mcxDtjE.jpg
314	chien	228	Lévrier Afghan	Groupe 10	https://i.imgur.com/vabkNwQ.jpg
315	chien	164	Lévrier Ecossais	Groupe 10	https://i.imgur.com/vLy3Ovi.jpg
316	chien	285	Galgo Espagnol	Groupe 10	https://i.imgur.com/Bi5NmXF.jpg
317	chien	240	Lévrier Hongrois	Groupe 10	https://i.imgur.com/FRhPPHx.jpg
318	chien	333	Chart polski	Groupe 10	https://i.imgur.com/VKT1CYd.jpg
319	chien	162	Whippet	Groupe 10	https://i.imgur.com/9xcRFsw.jpg
320	chien	227	Lhassa Apso	Groupe 9	https://i.imgur.com/E1VdVUt.jpg
321	chien	265	Lundehund	Groupe 5	https://i.imgur.com/cilAgC7.jpg
322	chien	65	Bichon Maltais	Groupe 9	https://i.imgur.com/I79txLQ.jpg
323	chien	92	Mâtin des Pyrénées	Groupe 2	https://i.imgur.com/8t9n5sD.jpg
324	chien	91	Mâtin Espagnol	Groupe 2	https://i.imgur.com/eLViu88.jpg
325	chien	197	Mâtin Napolitain	Groupe 2	https://i.imgur.com/GPk9QlT.jpg
326	chien	96	Rafeiro de l'Alentejo	Groupe 2	https://i.imgur.com/fqq0rfN.jpg
327	chien	368	Mâtin Transmontano	Groupe 2	https://i.imgur.com/i5297nv.jpg
328	chien	182	Schnauzer Moyen	Groupe 2	https://i.imgur.com/s7SmDHH.jpg
329	chien	238	Mudi	Groupe 1	https://i.imgur.com/w5pA0Rl.jpg
330	chien	251	Nizinny	Groupe 1	https://i.imgur.com/94n2N7t.jpg
331	chien	294	Otterhound	Groupe 6	https://i.imgur.com/mwLDPYX.jpg
332	chien	339	Parson Russell Terrier	Groupe 3	https://i.imgur.com/qsWloXk.jpg
333	chien	137	Chien de Montagne des Pyrénées	Groupe 2	https://i.imgur.com/GKlFSjX.jpg
334	chien	67	Petit Basset Griffon Vendéen	Groupe 6	https://i.imgur.com/1XJ7vzM.jpg
335	chien	31	Petit bleu de Gascogne	Groupe 6	https://i.imgur.com/ipeDvFR.jpg
336	chien	82	Petit Brabançon	Groupe 9	https://i.imgur.com/b0tmAxw.jpg
337	chien	60	Petit Chien Courant Suisse	Groupe 6	https://i.imgur.com/OJcBugj.jpg
338	chien	233	Petit chien lion	Groupe 9	https://i.imgur.com/cpNL0v5.jpg
339	chien	102	Petit Epagneul de Münster	Groupe 7	https://i.imgur.com/2Q9Xfix.jpg
340	chien	21	Petit gascon saintongeois	Groupe 6	https://i.imgur.com/aSPq8bp.jpg
341	chien	64	Pinscher Autrichien	Groupe 2	https://i.imgur.com/w2QqJFG.jpg
342	chien	185	Pinscher Nain	Groupe 2	https://i.imgur.com/NCsegdJ.jpg
343	chien	329	Podenco Canario	Groupe 5	https://i.imgur.com/ToidUDA.jpg
344	chien	89	Podenco d'Ibiza	Groupe 5	https://i.imgur.com/g1G7qgv.jpg
345	chien	30	Porcelaine	Groupe 6	https://i.imgur.com/BMIRnHS.jpg
346	chien	216	Pudelpointer	Groupe 7	https://i.imgur.com/L2CqcRr.jpg
347	chien	55	Puli	Groupe 1	https://i.imgur.com/6f70VH9.jpg
348	chien	56	Pumi	Groupe 1	https://i.imgur.com/99rYdDJ.jpg
349	chien	363	Ratier de Prague	Groupe 9	https://i.imgur.com/tIrVtWn.jpg
350	chien	263	Chesapeake Bay Retriever	Groupe 8	https://i.imgur.com/bQil9lm.jpg
351	chien	312	Retriever de la Nouvelle-Écosse	Groupe 8	https://i.imgur.com/JaSY95p.jpg
352	chien	146	Rhodesian Ridgeback	Groupe 6	https://i.imgur.com/1jryjIc.jpg
353	chien	147	Rottweiler	Groupe 2	https://i.imgur.com/eRNrajS.jpg
354	chien	352	Russkiy Toy	Groupe 9	https://i.imgur.com/zifbrrB.jpg
355	chien	311	Chien Loup de Saarloos	Groupe 1	https://i.imgur.com/pBDrexu.jpg
356	chien	61	Saint-Bernard	Groupe 2	https://i.imgur.com/cN3b6Lz.jpg
357	chien	84	Saint-Hubert	Groupe 6	https://i.imgur.com/AKXuSdN.jpg
358	chien	269	Saluki	Groupe 10	https://i.imgur.com/rEYYPq1.jpg
359	chien	212	Samoyède	Groupe 5	https://i.imgur.com/01cENMs.jpg
360	chien	41	Berger Yougoslave	Groupe 2	https://i.imgur.com/fW9mINF.jpg
361	chien	313	Schapendoes Néerlandais	Groupe 1	https://i.imgur.com/Yt6bm8I.jpg
362	chien	131	Chien Courant de Schiller	Groupe 6	https://i.imgur.com/yJvbdp1.jpg
363	chien	83	Schipperke	Groupe 1	https://i.imgur.com/blhlpkC.jpg
364	chien	181	Schnauzer Géant	Groupe 2	https://i.imgur.com/rK7OAKa.jpg
365	chien	183	Schnauzer Nain	Groupe 2	https://i.imgur.com/hfcdpp9.jpg
366	chien	73	Scottish Terrier	Groupe 3	https://i.imgur.com/DLakMyi.jpg
367	chien	361	Segugio Maremmano	Groupe 6	https://i.imgur.com/1qGMlbB.jpg
368	chien	6	Setter Gordon	Groupe 7	https://i.imgur.com/B7JNBTe.jpg
369	chien	330	Setter Irlandais Rouge et Blanc	Groupe 7	https://i.imgur.com/xclHr3o.jpg
370	chien	309	Shar-Peï	Groupe 2	https://i.imgur.com/q89ZjMw.jpg
371	chien	257	Shiba Inu	Groupe 5	https://i.imgur.com/EYDPNiy.jpg
372	chien	208	Shih Tzu	Groupe 9	https://i.imgur.com/nPy7fYb.jpg
373	chien	319	Shikoku Ken	Groupe 5	https://i.imgur.com/1xDWU0T.jpg
374	chien	270	Husky Sibérien	Groupe 5	https://i.imgur.com/cFvsS2U.jpg
375	chien	75	Skye Terrier	Groupe 3	https://i.imgur.com/YyWOK0H.jpg
376	chien	188	Sloughi	Groupe 10	https://i.imgur.com/CaBpuaO.jpg
377	chien	97	Spitz Allemand	Groupe 5	https://i.imgur.com/iBmy7l6.jpg
378	chien	276	Spitz de Norrbotten	Groupe 5	https://i.imgur.com/Ku2Kcym.jpg
379	chien	49	Spitz Finlandais	Groupe 5	https://i.imgur.com/zZ2M1W0.jpg
380	chien	262	Spitz Japonais	Groupe 5	https://i.imgur.com/IusPnvj.jpg
381	chien	76	Staffordshire Bull Terrier	Groupe 3	https://i.imgur.com/UQ4DcFk.jpg
382	chien	127	Sussex Spaniel	Groupe 8	https://i.imgur.com/a69jWfg.jpg
383	chien	148	Teckel	Groupe 4	https://i.imgur.com/Ul6hpA6.jpg
384	chien	50	Terre Neuve	Groupe 2	https://i.imgur.com/c3k3eiD.jpg
385	chien	341	Terrier Brésilien	Groupe 3	https://i.imgur.com/PqeloOa.jpg
386	chien	140	Boston Terrier	Groupe 9	https://i.imgur.com/lisxB4s.jpg
387	chien	103	Deutscher Jagdterrier	Groupe 3	https://i.imgur.com/1Leihtj.jpg
388	chien	71	Manchester Terrier	Groupe 3	https://i.imgur.com/sgCYtEc.jpg
389	chien	72	Norwich Terrier	Groupe 3	https://i.imgur.com/0zrutpJ.jpg
390	chien	74	Sealyham Terrier	Groupe 3	https://i.imgur.com/M5WosLW.jpg
391	chien	272	Norfolk Terrier	Groupe 3	https://i.imgur.com/csDx9vb.jpg
392	chien	139	Irish Terrier	Groupe 3	https://i.imgur.com/D1NxpBh.jpg
393	chien	40	Terrier Irlandais à Poil Doux	Groupe 3	https://i.imgur.com/52oxITG.jpg
394	chien	302	Terrier Irlandais Glen of Imaal	Groupe 3	https://i.imgur.com/KajgluS.jpg
395	chien	259	Terrier Japonais	Groupe 3	https://i.imgur.com/rwEpXrq.jpg
396	chien	327	Terrier Noir Russe	Groupe 2	https://i.imgur.com/oA3ummy.jpg
397	chien	338	Thaï Ridgeback	Groupe 5	https://i.imgur.com/ZiUCdmB.jpg
398	chien	231	Épagneul Tibétain	Groupe 9	https://i.imgur.com/AXO0Xzs.jpg
399	chien	209	Terrier du Tibet	Groupe 9	https://i.imgur.com/dqxdVHd.jpg
400	chien	260	Tosa Inu	Groupe 2	https://i.imgur.com/0Brgy8X.jpg
401	chien	13	Terrier d'Agrément anglais Noir et Feu	Groupe 3	https://i.imgur.com/9bLkgbQ.jpg
402	chien	14	Vallhund Suédois	Groupe 5	https://i.imgur.com/KGsFeiK.jpg
403	chien	195	Volpino	Groupe 5	https://i.imgur.com/N2TBVfP.jpg
404	chien	99	Braque de Weimar	Groupe 7	https://i.imgur.com/vAkPhrn.jpg
405	chien	38	Welsh Corgi Cardigan	Groupe 1	https://i.imgur.com/nACkgEU.jpg
406	chien	39	Welsh Corgi Pembroke	Groupe 1	https://i.imgur.com/1szAYQL.jpg
407	chien	126	Springer Gallois	Groupe 8	https://i.imgur.com/AOdegwr.jpg
408	chien	78	Welsh Terrier	Groupe 3	https://i.imgur.com/135BKZg.jpg
409	chien	85	West Highland White Terrier	Groupe 3	https://i.imgur.com/y5D8OlE.jpg
410	chien	221	Wetterhoun	Groupe 8	https://i.imgur.com/SIKW5Y0.jpg
411	chien	234	Xoloitzcuintle	Groupe 5	https://i.imgur.com/MEXV28c.jpg
412	chien	86	Yorkshire Terrier	Groupe 3	https://i.imgur.com/1izbl7l.jpg
413	cheval		Cotentin	Ane	
414	cheval		Grand Noir du Berry	Ane	
415	cheval		Normand	Ane	
416	cheval		Provence	Ane	
417	cheval		Pyrénées	Ane	
418	cheval		Baudet du Poitou	Ane	
419	cheval		Bourbonnais	Ane	
420	cheval		Ardennais	Cheval de trait	
421	cheval		Auxois	Cheval de trait	
422	cheval		Boulonnais	Cheval de trait	
423	cheval		Breton	Cheval de trait	
424	cheval		Cob Normand	Cheval de trait	
425	cheval		Comtois	Cheval de trait	
426	cheval		Cheval de pure race Franches-Montagnes	Cheval de trait	
427	cheval		Cheval mulassier du Poitou	Cheval de trait	
428	cheval		Percheron	Cheval de trait	
429	cheval	France	Arabe	chevaux de sang	
430	cheval	France	Anglo-Arabe	chevaux de sang	
431	cheval	France	Selle Français	chevaux de sang	
432	cheval	France	Camargue	chevaux de sang	
433	cheval	France	Ariégeois de Castillon	chevaux de sang	
434	cheval	France	Mérens	chevaux de sang	
435	cheval	France	Henson	chevaux de sang	
436	cheval	Etrangère	Akhal-Téké de Pur Sang	chevaux de sang	
437	cheval	Etrangère	Appaloosa	chevaux de sang	
438	cheval	Etrangère	Barbe	chevaux de sang	
439	cheval	Etrangère	Crème	chevaux de sang	
440	cheval	Etrangère	Frison	chevaux de sang	
441	cheval	Etrangère	Islandais	chevaux de sang	
442	cheval	Etrangère	Lipizzan	chevaux de sang	
443	cheval	Etrangère	Paint Horse	chevaux de sang	
444	cheval	Etrangère	Lusitanienne	chevaux de sang	
445	cheval	Etrangère	Espagnole	chevaux de sang	
446	cheval	Etrangère	Quarter Horse	chevaux de sang	
447	cheval	Etrangère	Shagya	chevaux de sang	
448	cheval	Etrangère	Trakehner	chevaux de sang	
449	cheval		Pur-Sang	chevaux de sang	
450	cheval		Trotteur Français	chevaux de sang	
451	cheval		Connemara	poney	
452	cheval		Dartmoor	poney	
453	cheval		Fjord	poney	
454	cheval		Français de Selle	poney	
455	cheval		Haflinger	poney	
456	cheval		Highland	poney	
457	cheval		Landais	poney	
458	cheval		New Forest	poney	
459	cheval		Pottok	poney	
460	cheval		Shetland	poney	
461	cheval		Welsh	poney	
